C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_331.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_331.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_331.jpg,-0.7,1,0,9.56688
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_404.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_404.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_404.jpg,0,1,0,10.34295
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_476.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_476.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_476.jpg,0,1,0,10.9697
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_550.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_550.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_550.jpg,0,1,0,11.68062
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_622.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_622.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_622.jpg,-0.05,1,0,12.69204
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_693.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_693.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_693.jpg,-0.2,1,0,13.37087
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_767.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_767.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_767.jpg,-0.4,1,0,14.14898
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_838.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_838.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_838.jpg,-0.5500001,1,0,14.76911
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_909.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_909.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_909.jpg,0,1,0,15.47677
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_53_980.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_53_980.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_53_980.jpg,0,1,0,16.31299
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_048.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_048.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_048.jpg,0,1,0,16.91126
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_118.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_118.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_118.jpg,-0.15,1,0,17.57111
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_191.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_191.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_191.jpg,-0.35,1,0,18.34716
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_265.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_265.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_265.jpg,-0.5500001,1,0,19.05091
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_339.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_339.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_339.jpg,-0.7500002,1,0,19.68756
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_412.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_412.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_412.jpg,0,1,0,20.24242
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_480.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_480.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_480.jpg,0,1,0,21.02047
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_548.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_548.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_548.jpg,0,1,0,21.60022
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_617.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_617.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_617.jpg,0,1,0,22.20979
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_684.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_684.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_684.jpg,0,1,0,22.99565
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_753.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_753.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_753.jpg,-0.05,1,0,23.57625
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_822.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_822.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_822.jpg,-0.25,1,0,24.32738
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_890.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_890.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_890.jpg,-0.4,1,0,24.84122
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_54_957.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_54_957.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_54_957.jpg,-0.5500001,1,0,25.30636
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_028.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_028.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_028.jpg,0,1,0,26.03553
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_100.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_100.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_100.jpg,0,1,0,26.7868
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_171.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_171.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_171.jpg,0,1,0,27.35018
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_244.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_244.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_244.jpg,0,1,0,28.09721
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_317.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_317.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_317.jpg,-0.05,1,0,28.65352
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_385.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_385.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_385.jpg,-0.25,1,0,29.35872
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_454.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_454.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_454.jpg,-0.4,1,0,29.83255
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_526.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_526.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_526.jpg,0,1,0,30.18545
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_596.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_596.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_596.jpg,0,1,0,30.188
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_665.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_665.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_665.jpg,0,1,0,30.18955
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_735.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_735.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_735.jpg,0,1,0,30.1905
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_804.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_804.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_804.jpg,0,1,0,30.19021
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_874.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_874.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_874.jpg,-0.1,1,0,30.18798
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_55_941.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_55_941.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_55_941.jpg,-0.3,1,0,30.16938
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_012.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_012.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_012.jpg,0,1,0,30.18884
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_086.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_086.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_086.jpg,0,1,0,30.1899
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_156.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_156.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_156.jpg,0,1,0,30.19135
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_229.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_229.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_229.jpg,0,1,0,30.19051
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_300.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_300.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_300.jpg,-0.2,1,0,30.17994
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_368.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_368.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_368.jpg,-0.35,1,0,30.16459
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_436.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_436.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_436.jpg,0,1,0,30.17993
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_505.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_505.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_505.jpg,0,1,0,30.18892
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_573.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_573.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_573.jpg,0,1,0,30.18981
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_642.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_642.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_642.jpg,0,1,0,30.19014
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_709.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_709.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_709.jpg,0,1,0,30.19018
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_778.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_778.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_778.jpg,0,1,0,30.19022
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_847.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_847.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_847.jpg,-0.2,1,0,30.17968
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_916.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_916.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_916.jpg,-0.35,1,0,30.16383
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_56_984.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_56_984.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_56_984.jpg,0,1,0,30.18777
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_057.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_057.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_057.jpg,0,1,0,30.18971
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_130.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_130.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_130.jpg,0,1,0,30.19084
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_201.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_201.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_201.jpg,0,1,0,30.19049
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_271.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_271.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_271.jpg,-0.15,1,0,30.18496
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_343.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_343.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_343.jpg,-0.35,1,0,30.16387
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_415.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_415.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_415.jpg,0,1,0,30.18918
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_484.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_484.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_484.jpg,0,1,0,30.18956
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_556.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_556.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_556.jpg,0,1,0,30.18995
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_627.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_627.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_627.jpg,0,1,0,30.19004
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_700.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_700.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_700.jpg,-0.2,1,0,30.18128
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_774.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_774.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_774.jpg,-0.35,1,0,30.1642
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_841.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_841.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_841.jpg,0,1,0,30.18962
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_909.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_909.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_909.jpg,0,1,0,30.19078
C:\Users\sigma\Desktop\new_data\data\IMG\center_2020_02_06_19_49_57_977.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\left_2020_02_06_19_49_57_977.jpg,C:\Users\sigma\Desktop\new_data\data\IMG\right_2020_02_06_19_49_57_977.jpg,0,1,0,30.1906
